"Run ID","User ID","User Name","Category","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"yo39x50y","kj9yk4nx","chocolatecake5000","Low%","0","4.0","45.0","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/yo39x50y","2020-10-22"
"me69nv2z","98rp7lgj","bronxtaco","Low% No Gold","0","10.0","10.45","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/me69nv2z","2020-10-22"
"yo39qg0y","8dw26q5j","Gugubo","No Teleporter Any%","0","6.0","34.216","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/yo39qg0y","2020-10-22"
"y91ne2rm","zx7gmz0x","ix","Sunken City%","0","11.0","45.316","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/y91ne2rm","2020-10-23"
"z09606jz","7j4k4zlx","BlueCadet-3","Any%","0","2.0","57.366","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/z09606jz","2020-10-23"
"z09602ez","o86n32px","Vlad","No Teleporter Any%","0","4.0","15.583","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/z09602ez","2020-10-23"
"me69250z","86vlzy3j","JawnGC","No Teleporter Any%","0","4.0","21.683","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/me69250z","2020-10-22"
"mk87r8lm","98rp7lgj","bronxtaco","Low%","0","5.0","25.5","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/mk87r8lm","2020-10-23"
"mk87rovm","7j4k4zlx","BlueCadet-3","No Gold","0","5.0","7.16","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/mk87rovm","2020-10-23"
"m758ve0z","7j4k4zlx","BlueCadet-3","Low% No Gold","0","5.0","7.16","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/m758ve0z","2020-10-23"
"m758vlez","48glr97x","TheNitromeFan","Any%","0","6.0","32.416","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/m758vlez","2020-10-23"
"mr945ddm","48glr97x","TheNitromeFan","No Teleporter Any%","0","6.0","32.416","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/mr945ddm","2020-10-23"
"y91nwgkm","jpr0mn58","Existence","Sunken City%","0","7.0","50.383","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/y91nwgkm","2020-10-23"
"ywd0ol3z","jpr0mn58","Existence","Any%","0","7.0","50.383","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/ywd0ol3z","2020-10-23"
"yj61vjdz","qxkge2mj","GruntingCrunchy","Sunken City%","0","36.0","1.383","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/yj61vjdz","2020-10-23"
"zpl3jprm","68w7o9zx","ShinGraywords","No Teleporter Any%","0","5.0","42.166","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/zpl3jprm","2020-10-24"
"yd097xjz","o86n32px","Vlad","No Gold","0","4.0","57.3","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/yd097xjz","2020-10-24"
"y2dvlx7z","qj26rvox","grooomp","No Gold","0","3.0","46.183","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/y2dvlx7z","2020-10-24"
"mr943l4m","86vvgp5j","kobs92","Low% No Gold","0","5.0","54.5","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/mr943l4m","2020-10-24"
"yo37vl1y","7j476w5j","InTol","Sunken City%","0","8.0","28.383","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/yo37vl1y","2020-10-24"
"m75d1lwz","18v6gnxl","baq","Any%","0","3.0","14.5","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/m75d1lwz","2020-10-24"
"zxdg908y","18v6gnxl","baq","No Gold","0","3.0","14.5","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/zxdg908y","2020-10-24"
"z53r5wey","18v6gnxl","baq","All Shortcuts + Tiamat","0","21.0","10.0","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/z53r5wey","2020-10-24"
"ylvq3wkm","7j476w5j","InTol","Low%","0","4.0","41.716","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/ylvq3wkm","2020-10-24"
"z1or37rm","zxzq79xq","krille71","Sunken City%","0","8.0","39.783","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/z1or37rm","2020-10-24"
"mk8g4r5m","x7qodlr8","Glassextiel","Any%","0","30.0","30.666","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/mk8g4r5m","2020-10-24"
"mk8g4xvm","8dwzg5oj","pikachumanzaps","No Teleporter Any%","0","6.0","44.866","nzelkr6q","Playstation 4","verified","https://www.speedrun.com/api/v1/runs/mk8g4xvm","2020-10-24"
"z53roqgy","kj9yk4nx","chocolatecake5000","No Gold","0","6.0","11.983","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/z53roqgy","2020-10-24"
