"Run ID","User ID","User Name","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"yd30jwwz","v81md938","Wipeoutjack7","0","9.0","8.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yd30jwwz","2018-08-12"
"y921d8kz","68wg45zx","GamingLand","0","2.0","49.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y921d8kz","2018-08-14"
"m3ogw56m","qjozrpl8","tendog","0","12.0","37.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/m3ogw56m","2018-08-14"
"y921e7rz","68wg45zx","GamingLand","0","8.0","23.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y921e7rz","2018-07-26"
"mr89d0dy","qjozrpl8","tendog","0","7.0","50.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mr89d0dy","2018-08-15"
"yd304ovz","68wg45zx","GamingLand","0","8.0","6.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yd304ovz","2018-08-16"
"y43e0xkz","68wg45zx","GamingLand","0","19.0","32.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y43e0xkz","2018-06-17"
"yj46regy","qjozrpl8","tendog","0","7.0","44.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yj46regy","2018-08-16"
"yo238qdz","qjozrpl8","tendog","0","7.0","59.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yo238qdz","2018-08-16"
"yvj2rl8y","68wg45zx","GamingLand","0","16.0","48.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yvj2rl8y","2018-08-25"
"z036pqoz","68wg45zx","GamingLand","0","26.0","59.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z036pqoz","2018-08-25"
"mk97kj5z","qjozrpl8","tendog","0","6.0","52.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mk97kj5z","2018-08-25"
"ywp06v3z","68wg45zx","GamingLand","0","7.0","45.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/ywp06v3z","2018-08-25"
"m7pd7jwm","98ryr23j","kreyfish","0","17.0","56.0","8gejn93d","WiiU","rejected","https://www.speedrun.com/api/v1/runs/m7pd7jwm","2018-09-07"
"z51rvwdm","98ryr23j","kreyfish","0","21.0","14.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z51rvwdm","2018-09-08"
"ywpq5x0z","68wg45zx","GamingLand","0","2.0","31.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/ywpq5x0z","2018-08-25"
